# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-07-18 13:31:10 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02106500 BLACK RIVER NEAR TOMAHAWK, NC
# -----------------------------------------------------------------------------------
#
# Data provided for site 02106500
#            TS   parameter     Description
#         89695       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	89695_00060	89695_00060_cd
USGS	02106500	2019-07-27 18:45	EDT	83.0	A
USGS	02106500	2019-07-27 19:00	EDT	83.0	A
USGS	02106500	2019-07-27 19:15	EDT	83.0	A
USGS	02106500	2019-07-27 19:30	EDT	83.0	A
USGS	02106500	2019-07-27 19:45	EDT	83.0	A
USGS	02106500	2019-07-27 20:00	EDT	82.2	A
USGS	02106500	2019-07-27 20:15	EDT	82.2	A
USGS	02106500	2019-07-27 20:30	EDT	82.2	A
USGS	02106500	2019-07-27 20:45	EDT	82.2	A
USGS	02106500	2019-07-27 21:00	EDT	81.4	A
USGS	02106500	2019-07-27 21:15	EDT	81.4	A
USGS	02106500	2019-07-27 21:30	EDT	81.4	A
USGS	02106500	2019-07-27 21:45	EDT	81.4	A
USGS	02106500	2019-07-27 22:00	EDT	81.4	A
USGS	02106500	2019-07-27 22:15	EDT	80.6	A
USGS	02106500	2019-07-27 22:30	EDT	80.6	A
USGS	02106500	2019-07-27 22:45	EDT	80.6	A
USGS	02106500	2019-07-27 23:00	EDT	80.6	A
USGS	02106500	2019-07-27 23:15	EDT	79.9	A
USGS	02106500	2019-07-27 23:30	EDT	79.9	A
USGS	02106500	2019-07-27 23:45	EDT	79.9	A
USGS	02106500	2019-07-28 00:00	EDT	79.9	A
USGS	02106500	2019-07-28 00:15	EDT	79.9	A
USGS	02106500	2019-07-28 00:30	EDT	79.9	A
USGS	02106500	2019-07-28 00:45	EDT	79.1	A
USGS	02106500	2019-07-28 01:00	EDT	79.1	A
USGS	02106500	2019-07-28 01:15	EDT	79.1	A
USGS	02106500	2019-07-28 01:30	EDT	79.1	A
USGS	02106500	2019-07-28 01:45	EDT	78.3	A
USGS	02106500	2019-07-28 02:00	EDT	78.3	A
USGS	02106500	2019-07-28 02:15	EDT	78.3	A
USGS	02106500	2019-07-28 02:30	EDT	78.3	A
USGS	02106500	2019-07-28 02:45	EDT	78.3	A
USGS	02106500	2019-07-28 03:00	EDT	77.5	A
USGS	02106500	2019-07-28 03:15	EDT	77.5	A
USGS	02106500	2019-07-28 03:30	EDT	77.5	A
USGS	02106500	2019-07-28 03:45	EDT	77.5	A
USGS	02106500	2019-07-28 04:00	EDT	77.5	A
USGS	02106500	2019-07-28 04:15	EDT	76.8	A
USGS	02106500	2019-07-28 04:30	EDT	76.8	A
USGS	02106500	2019-07-28 04:45	EDT	76.8	A
USGS	02106500	2019-07-28 05:00	EDT	76.8	A
USGS	02106500	2019-07-28 05:15	EDT	76.8	A
USGS	02106500	2019-07-28 05:30	EDT	76.0	A
USGS	02106500	2019-07-28 05:45	EDT	76.0	A
USGS	02106500	2019-07-28 06:00	EDT	76.0	A
USGS	02106500	2019-07-28 06:15	EDT	76.0	A
USGS	02106500	2019-07-28 06:30	EDT	76.0	A
USGS	02106500	2019-07-28 06:45	EDT	75.2	A
USGS	02106500	2019-07-28 07:00	EDT	75.2	A
USGS	02106500	2019-07-28 07:15	EDT	75.2	A
USGS	02106500	2019-07-28 07:30	EDT	75.2	A
USGS	02106500	2019-07-28 07:45	EDT	74.5	A
USGS	02106500	2019-07-28 08:00	EDT	74.5	A
USGS	02106500	2019-07-28 08:15	EDT	74.5	A
USGS	02106500	2019-07-28 08:30	EDT	74.5	A
USGS	02106500	2019-07-28 08:45	EDT	74.5	A
USGS	02106500	2019-07-28 09:00	EDT	73.7	A
USGS	02106500	2019-07-28 09:15	EDT	73.7	A
USGS	02106500	2019-07-28 09:30	EDT	73.7	A
USGS	02106500	2019-07-28 09:45	EDT	73.7	A
USGS	02106500	2019-07-28 10:00	EDT	73.7	A
USGS	02106500	2019-07-28 10:15	EDT	73.7	A
USGS	02106500	2019-07-28 10:30	EDT	73.7	A
USGS	02106500	2019-07-28 10:45	EDT	72.9	A
USGS	02106500	2019-07-28 11:00	EDT	72.9	A
USGS	02106500	2019-07-28 11:15	EDT	72.9	A
USGS	02106500	2019-07-28 11:30	EDT	72.9	A
USGS	02106500	2019-07-28 11:45	EDT	72.2	A
USGS	02106500	2019-07-28 12:00	EDT	72.2	A
USGS	02106500	2019-07-28 12:15	EDT	72.2	A
USGS	02106500	2019-07-28 12:30	EDT	72.2	A
USGS	02106500	2019-07-28 12:45	EDT	72.2	A
USGS	02106500	2019-07-28 13:00	EDT	71.4	A
USGS	02106500	2019-07-28 13:15	EDT	71.4	A
USGS	02106500	2019-07-28 13:30	EDT	71.4	A
USGS	02106500	2019-07-28 13:45	EDT	71.4	A
USGS	02106500	2019-07-28 14:00	EDT	71.4	A
USGS	02106500	2019-07-28 14:15	EDT	70.7	A
USGS	02106500	2019-07-28 14:30	EDT	70.7	A
USGS	02106500	2019-07-28 14:45	EDT	70.7	A
USGS	02106500	2019-07-28 15:00	EDT	70.7	A
USGS	02106500	2019-07-28 15:15	EDT	69.9	A
USGS	02106500	2019-07-28 15:30	EDT	69.9	A
USGS	02106500	2019-07-28 15:45	EDT	69.9	A
USGS	02106500	2019-07-28 16:00	EDT	69.9	A
USGS	02106500	2019-07-28 16:15	EDT	69.9	A
USGS	02106500	2019-07-28 16:30	EDT	69.2	A
USGS	02106500	2019-07-28 16:45	EDT	69.2	A
USGS	02106500	2019-07-28 17:00	EDT	69.2	A
USGS	02106500	2019-07-28 17:15	EDT	69.2	A
USGS	02106500	2019-07-28 17:30	EDT	69.2	A
USGS	02106500	2019-07-28 17:45	EDT	68.5	A
USGS	02106500	2019-07-28 18:00	EDT	68.5	A
USGS	02106500	2019-07-28 18:15	EDT	68.5	A
USGS	02106500	2019-07-28 18:30	EDT	68.5	A
USGS	02106500	2019-07-28 18:45	EDT	68.5	A
USGS	02106500	2019-07-28 19:00	EDT	67.7	A
USGS	02106500	2019-07-28 19:15	EDT	67.7	A
USGS	02106500	2019-07-28 19:30	EDT	67.7	A
USGS	02106500	2019-07-28 19:45	EDT	67.7	A
USGS	02106500	2019-07-28 20:00	EDT	67.7	A
USGS	02106500	2019-07-28 20:15	EDT	67.0	A
USGS	02106500	2019-07-28 20:30	EDT	67.0	A
USGS	02106500	2019-07-28 20:45	EDT	67.0	A
USGS	02106500	2019-07-28 21:00	EDT	67.0	A
USGS	02106500	2019-07-28 21:15	EDT	67.0	A
USGS	02106500	2019-07-28 21:30	EDT	67.0	A
USGS	02106500	2019-07-28 21:45	EDT	66.3	A
USGS	02106500	2019-07-28 22:00	EDT	66.3	A
USGS	02106500	2019-07-28 22:15	EDT	66.3	A
USGS	02106500	2019-07-28 22:30	EDT	66.3	A
USGS	02106500	2019-07-28 22:45	EDT	66.3	A
USGS	02106500	2019-07-28 23:00	EDT	65.5	A
USGS	02106500	2019-07-28 23:15	EDT	65.5	A
USGS	02106500	2019-07-28 23:30	EDT	65.5	A
USGS	02106500	2019-07-28 23:45	EDT	65.5	A
USGS	02106500	2019-07-29 00:00	EDT	65.5	A
USGS	02106500	2019-07-29 00:15	EDT	64.8	A
USGS	02106500	2019-07-29 00:30	EDT	64.8	A
USGS	02106500	2019-07-29 00:45	EDT	64.8	A
USGS	02106500	2019-07-29 01:00	EDT	64.8	A
USGS	02106500	2019-07-29 01:15	EDT	64.8	A
USGS	02106500	2019-07-29 01:30	EDT	64.1	A
USGS	02106500	2019-07-29 01:45	EDT	64.1	A
USGS	02106500	2019-07-29 02:00	EDT	64.1	A
USGS	02106500	2019-07-29 02:15	EDT	64.1	A
USGS	02106500	2019-07-29 02:30	EDT	64.1	A
USGS	02106500	2019-07-29 02:45	EDT	64.1	A
USGS	02106500	2019-07-29 03:00	EDT	63.4	A
USGS	02106500	2019-07-29 03:15	EDT	63.4	A
USGS	02106500	2019-07-29 03:30	EDT	63.4	A
USGS	02106500	2019-07-29 03:45	EDT	63.4	A
USGS	02106500	2019-07-29 04:00	EDT	63.4	A
USGS	02106500	2019-07-29 04:15	EDT	63.4	A
USGS	02106500	2019-07-29 04:30	EDT	62.6	A
USGS	02106500	2019-07-29 04:45	EDT	62.6	A
USGS	02106500	2019-07-29 05:00	EDT	62.6	A
USGS	02106500	2019-07-29 05:15	EDT	62.6	A
USGS	02106500	2019-07-29 05:30	EDT	62.6	A
USGS	02106500	2019-07-29 05:45	EDT	61.9	A
USGS	02106500	2019-07-29 06:00	EDT	61.9	A
USGS	02106500	2019-07-29 06:15	EDT	61.9	A
USGS	02106500	2019-07-29 06:30	EDT	61.9	A
USGS	02106500	2019-07-29 06:45	EDT	61.9	A
USGS	02106500	2019-07-29 07:00	EDT	61.9	A
USGS	02106500	2019-07-29 07:15	EDT	61.2	A
USGS	02106500	2019-07-29 07:30	EDT	61.2	A
USGS	02106500	2019-07-29 07:45	EDT	61.2	A
USGS	02106500	2019-07-29 08:00	EDT	61.2	A
USGS	02106500	2019-07-29 08:15	EDT	61.2	A
USGS	02106500	2019-07-29 08:30	EDT	61.2	A
USGS	02106500	2019-07-29 08:45	EDT	60.5	A
USGS	02106500	2019-07-29 09:00	EDT	60.5	A
USGS	02106500	2019-07-29 09:15	EDT	60.5	A
USGS	02106500	2019-07-29 09:30	EDT	60.5	A
USGS	02106500	2019-07-29 09:45	EDT	60.5	A
USGS	02106500	2019-07-29 10:00	EDT	60.5	A
USGS	02106500	2019-07-29 10:15	EDT	60.5	A
USGS	02106500	2019-07-29 10:30	EDT	59.8	A
USGS	02106500	2019-07-29 10:45	EDT	59.8	A
USGS	02106500	2019-07-29 11:00	EDT	59.8	A
USGS	02106500	2019-07-29 11:15	EDT	59.8	A
USGS	02106500	2019-07-29 11:30	EDT	59.8	A
USGS	02106500	2019-07-29 11:45	EDT	59.1	A
USGS	02106500	2019-07-29 12:00	EDT	59.1	A
USGS	02106500	2019-07-29 12:15	EDT	59.1	A
USGS	02106500	2019-07-29 12:30	EDT	59.1	A
USGS	02106500	2019-07-29 12:45	EDT	59.1	A
USGS	02106500	2019-07-29 13:00	EDT	59.1	A
USGS	02106500	2019-07-29 13:15	EDT	59.1	A
USGS	02106500	2019-07-29 13:30	EDT	58.4	A
USGS	02106500	2019-07-29 13:45	EDT	58.4	A
USGS	02106500	2019-07-29 14:00	EDT	58.4	A
USGS	02106500	2019-07-29 14:15	EDT	58.4	A
USGS	02106500	2019-07-29 14:30	EDT	58.4	A
USGS	02106500	2019-07-29 14:45	EDT	58.4	A
USGS	02106500	2019-07-29 15:00	EDT	57.7	A
USGS	02106500	2019-07-29 15:15	EDT	57.7	A
USGS	02106500	2019-07-29 15:30	EDT	57.7	A
USGS	02106500	2019-07-29 15:45	EDT	57.7	A
USGS	02106500	2019-07-29 16:00	EDT	57.7	A
USGS	02106500	2019-07-29 16:15	EDT	57.0	A
USGS	02106500	2019-07-29 16:30	EDT	57.0	A
USGS	02106500	2019-07-29 16:45	EDT	57.0	A
USGS	02106500	2019-07-29 17:00	EDT	57.0	A
USGS	02106500	2019-07-29 17:15	EDT	57.0	A
USGS	02106500	2019-07-29 17:30	EDT	57.0	A
USGS	02106500	2019-07-29 17:45	EDT	56.3	A
USGS	02106500	2019-07-29 18:00	EDT	56.3	A
USGS	02106500	2019-07-29 18:15	EDT	56.3	A
USGS	02106500	2019-07-29 18:30	EDT	56.3	A
USGS	02106500	2019-07-29 18:45	EDT	56.3	A
USGS	02106500	2019-07-29 19:00	EDT	56.3	A
USGS	02106500	2019-07-29 19:15	EDT	55.6	A
USGS	02106500	2019-07-29 19:30	EDT	55.6	A
USGS	02106500	2019-07-29 19:45	EDT	55.6	A
USGS	02106500	2019-07-29 20:00	EDT	55.6	A
USGS	02106500	2019-07-29 20:15	EDT	55.6	A
USGS	02106500	2019-07-29 20:30	EDT	55.0	A
USGS	02106500	2019-07-29 20:45	EDT	55.0	A
USGS	02106500	2019-07-29 21:00	EDT	55.0	A
USGS	02106500	2019-07-29 21:15	EDT	55.0	A
USGS	02106500	2019-07-29 21:30	EDT	55.0	A
USGS	02106500	2019-07-29 21:45	EDT	55.0	A
USGS	02106500	2019-07-29 22:00	EDT	55.0	A
USGS	02106500	2019-07-29 22:15	EDT	54.3	A
USGS	02106500	2019-07-29 22:30	EDT	54.3	A
USGS	02106500	2019-07-29 22:45	EDT	54.3	A
USGS	02106500	2019-07-29 23:00	EDT	54.3	A
USGS	02106500	2019-07-29 23:15	EDT	54.3	A
USGS	02106500	2019-07-29 23:30	EDT	54.3	A
USGS	02106500	2019-07-29 23:45	EDT	53.6	A
USGS	02106500	2019-07-30 00:00	EDT	53.6	A
USGS	02106500	2019-07-30 00:15	EDT	53.6	A
USGS	02106500	2019-07-30 00:30	EDT	53.6	A
USGS	02106500	2019-07-30 00:45	EDT	53.6	A
USGS	02106500	2019-07-30 01:00	EDT	53.6	A
USGS	02106500	2019-07-30 01:15	EDT	52.9	A
USGS	02106500	2019-07-30 01:30	EDT	52.9	A
USGS	02106500	2019-07-30 01:45	EDT	52.9	A
USGS	02106500	2019-07-30 02:00	EDT	52.9	A
USGS	02106500	2019-07-30 02:15	EDT	52.9	A
USGS	02106500	2019-07-30 02:30	EDT	52.9	A
USGS	02106500	2019-07-30 02:45	EDT	52.2	A
USGS	02106500	2019-07-30 03:00	EDT	52.2	A
USGS	02106500	2019-07-30 03:15	EDT	52.2	A
USGS	02106500	2019-07-30 03:30	EDT	52.2	A
USGS	02106500	2019-07-30 03:45	EDT	52.2	A
USGS	02106500	2019-07-30 04:00	EDT	52.2	A
USGS	02106500	2019-07-30 04:15	EDT	51.6	A
USGS	02106500	2019-07-30 04:30	EDT	51.6	A
USGS	02106500	2019-07-30 04:45	EDT	51.6	A
USGS	02106500	2019-07-30 05:00	EDT	51.6	A
USGS	02106500	2019-07-30 05:15	EDT	51.6	A
USGS	02106500	2019-07-30 05:30	EDT	51.6	A
USGS	02106500	2019-07-30 05:45	EDT	50.9	A
USGS	02106500	2019-07-30 06:00	EDT	50.9	A
USGS	02106500	2019-07-30 06:15	EDT	50.9	A
USGS	02106500	2019-07-30 06:30	EDT	50.9	A
USGS	02106500	2019-07-30 06:45	EDT	50.9	A
USGS	02106500	2019-07-30 07:00	EDT	50.9	A
USGS	02106500	2019-07-30 07:15	EDT	50.2	A
USGS	02106500	2019-07-30 07:30	EDT	50.2	A
USGS	02106500	2019-07-30 07:45	EDT	50.2	A
USGS	02106500	2019-07-30 08:00	EDT	50.2	A
USGS	02106500	2019-07-30 08:15	EDT	50.2	A
USGS	02106500	2019-07-30 08:30	EDT	50.2	A
USGS	02106500	2019-07-30 08:45	EDT	49.6	A
USGS	02106500	2019-07-30 09:00	EDT	49.6	A
USGS	02106500	2019-07-30 09:15	EDT	49.6	A
USGS	02106500	2019-07-30 09:30	EDT	49.6	A
USGS	02106500	2019-07-30 09:45	EDT	49.6	A
USGS	02106500	2019-07-30 10:00	EDT	49.6	A
USGS	02106500	2019-07-30 10:15	EDT	49.6	A
USGS	02106500	2019-07-30 10:30	EDT	48.9	A
USGS	02106500	2019-07-30 10:45	EDT	48.9	A
USGS	02106500	2019-07-30 11:00	EDT	48.9	A
USGS	02106500	2019-07-30 11:15	EDT	48.9	A
USGS	02106500	2019-07-30 11:30	EDT	48.9	A
USGS	02106500	2019-07-30 11:45	EDT	48.3	A
USGS	02106500	2019-07-30 12:00	EDT	48.3	A
USGS	02106500	2019-07-30 12:15	EDT	48.3	A
USGS	02106500	2019-07-30 12:30	EDT	48.3	A
USGS	02106500	2019-07-30 12:45	EDT	48.3	A
USGS	02106500	2019-07-30 13:00	EDT	47.6	A
USGS	02106500	2019-07-30 13:15	EDT	47.6	A
USGS	02106500	2019-07-30 13:30	EDT	47.6	A
USGS	02106500	2019-07-30 13:45	EDT	47.0	A
USGS	02106500	2019-07-30 14:00	EDT	47.0	A
USGS	02106500	2019-07-30 14:15	EDT	47.0	A
USGS	02106500	2019-07-30 14:30	EDT	47.0	A
USGS	02106500	2019-07-30 14:45	EDT	47.0	A
USGS	02106500	2019-07-30 15:00	EDT	46.3	A
USGS	02106500	2019-07-30 15:15	EDT	46.3	A
USGS	02106500	2019-07-30 15:30	EDT	46.3	A
USGS	02106500	2019-07-30 15:45	EDT	45.7	A
USGS	02106500	2019-07-30 16:00	EDT	45.7	A
USGS	02106500	2019-07-30 16:15	EDT	45.7	A
USGS	02106500	2019-07-30 16:30	EDT	45.7	A
USGS	02106500	2019-07-30 16:45	EDT	45.7	A
USGS	02106500	2019-07-30 17:00	EDT	45.7	A
USGS	02106500	2019-07-30 17:15	EDT	45.7	A
USGS	02106500	2019-07-30 17:30	EDT	45.1	A
USGS	02106500	2019-07-30 17:45	EDT	45.1	A
USGS	02106500	2019-07-30 18:00	EDT	45.1	A
USGS	02106500	2019-07-30 18:15	EDT	45.1	A
USGS	02106500	2019-07-30 18:30	EDT	44.4	A
USGS	02106500	2019-07-30 18:45	EDT	44.4	A
USGS	02106500	2019-07-30 19:00	EDT	44.4	A
USGS	02106500	2019-07-30 19:15	EDT	44.4	A
USGS	02106500	2019-07-30 19:30	EDT	44.4	A
USGS	02106500	2019-07-30 19:45	EDT	44.4	A
USGS	02106500	2019-07-30 20:00	EDT	43.8	A
USGS	02106500	2019-07-30 20:15	EDT	43.8	A
USGS	02106500	2019-07-30 20:30	EDT	43.8	A
USGS	02106500	2019-07-30 20:45	EDT	43.8	A
USGS	02106500	2019-07-30 21:00	EDT	43.8	A
USGS	02106500	2019-07-30 21:15	EDT	43.8	A
USGS	02106500	2019-07-30 21:30	EDT	43.8	A
USGS	02106500	2019-07-30 21:45	EDT	43.8	A
USGS	02106500	2019-07-30 22:00	EDT	43.8	A
USGS	02106500	2019-07-30 22:15	EDT	43.8	A
USGS	02106500	2019-07-30 22:30	EDT	43.2	A
USGS	02106500	2019-07-30 22:45	EDT	43.2	A
USGS	02106500	2019-07-30 23:00	EDT	43.2	A
USGS	02106500	2019-07-30 23:15	EDT	43.2	A
USGS	02106500	2019-07-30 23:30	EDT	43.2	A
USGS	02106500	2019-07-30 23:45	EDT	43.2	A
USGS	02106500	2019-07-31 00:00	EDT	43.2	A
USGS	02106500	2019-07-31 00:15	EDT	43.2	A
USGS	02106500	2019-07-31 00:30	EDT	43.2	A
USGS	02106500	2019-07-31 00:45	EDT	43.2	A
USGS	02106500	2019-07-31 01:00	EDT	42.5	A
USGS	02106500	2019-07-31 01:15	EDT	42.5	A
USGS	02106500	2019-07-31 01:30	EDT	42.5	A
USGS	02106500	2019-07-31 01:45	EDT	42.5	A
USGS	02106500	2019-07-31 02:00	EDT	42.5	A
USGS	02106500	2019-07-31 02:15	EDT	42.5	A
USGS	02106500	2019-07-31 02:30	EDT	42.5	A
USGS	02106500	2019-07-31 02:45	EDT	42.5	A
USGS	02106500	2019-07-31 03:00	EDT	42.5	A
USGS	02106500	2019-07-31 03:15	EDT	41.9	A
USGS	02106500	2019-07-31 03:30	EDT	41.9	A
USGS	02106500	2019-07-31 03:45	EDT	41.9	A
USGS	02106500	2019-07-31 04:00	EDT	41.9	A
USGS	02106500	2019-07-31 04:15	EDT	41.9	A
USGS	02106500	2019-07-31 04:30	EDT	41.9	A
USGS	02106500	2019-07-31 04:45	EDT	41.9	A
USGS	02106500	2019-07-31 05:00	EDT	41.9	A
USGS	02106500	2019-07-31 05:15	EDT	41.9	A
USGS	02106500	2019-07-31 05:30	EDT	41.9	A
USGS	02106500	2019-07-31 05:45	EDT	41.3	A
USGS	02106500	2019-07-31 06:00	EDT	41.3	A
USGS	02106500	2019-07-31 06:15	EDT	41.3	A
USGS	02106500	2019-07-31 06:30	EDT	41.3	A
USGS	02106500	2019-07-31 06:45	EDT	41.3	A
USGS	02106500	2019-07-31 07:00	EDT	41.3	A
USGS	02106500	2019-07-31 07:15	EDT	41.3	A
USGS	02106500	2019-07-31 07:30	EDT	41.3	A
USGS	02106500	2019-07-31 07:45	EDT	40.7	A
USGS	02106500	2019-07-31 08:00	EDT	40.7	A
USGS	02106500	2019-07-31 08:15	EDT	40.7	A
USGS	02106500	2019-07-31 08:30	EDT	40.7	A
USGS	02106500	2019-07-31 08:45	EDT	40.7	A
USGS	02106500	2019-07-31 09:00	EDT	40.7	A
USGS	02106500	2019-07-31 09:15	EDT	40.7	A
USGS	02106500	2019-07-31 09:30	EDT	40.7	A
USGS	02106500	2019-07-31 09:45	EDT	40.7	A
USGS	02106500	2019-07-31 10:00	EDT	40.7	A
USGS	02106500	2019-07-31 10:15	EDT	40.7	A
USGS	02106500	2019-07-31 10:30	EDT	40.1	A
USGS	02106500	2019-07-31 10:45	EDT	40.1	A
USGS	02106500	2019-07-31 11:00	EDT	40.1	A
USGS	02106500	2019-07-31 11:15	EDT	40.1	A
USGS	02106500	2019-07-31 11:30	EDT	40.1	A
USGS	02106500	2019-07-31 11:45	EDT	40.1	A
USGS	02106500	2019-07-31 12:00	EDT	40.1	A
USGS	02106500	2019-07-31 12:15	EDT	40.1	A
USGS	02106500	2019-07-31 12:30	EDT	39.5	A
USGS	02106500	2019-07-31 12:45	EDT	39.5	A
USGS	02106500	2019-07-31 13:00	EDT	39.5	A
USGS	02106500	2019-07-31 13:15	EDT	39.5	A
USGS	02106500	2019-07-31 13:30	EDT	39.5	A
USGS	02106500	2019-07-31 13:45	EDT	39.5	A
USGS	02106500	2019-07-31 14:00	EDT	39.5	A
USGS	02106500	2019-07-31 14:15	EDT	39.5	A
USGS	02106500	2019-07-31 14:30	EDT	39.5	A
USGS	02106500	2019-07-31 14:45	EDT	39.5	A
USGS	02106500	2019-07-31 15:00	EDT	39.5	A
USGS	02106500	2019-07-31 15:15	EDT	38.9	A
USGS	02106500	2019-07-31 15:30	EDT	38.9	A
USGS	02106500	2019-07-31 15:45	EDT	38.9	A
USGS	02106500	2019-07-31 16:00	EDT	38.3	A
USGS	02106500	2019-07-31 16:15	EDT	38.3	A
USGS	02106500	2019-07-31 16:30	EDT	38.3	A
USGS	02106500	2019-07-31 16:45	EDT	38.3	A
USGS	02106500	2019-07-31 17:00	EDT	37.7	A
USGS	02106500	2019-07-31 17:15	EDT	38.3	A
USGS	02106500	2019-07-31 17:30	EDT	37.7	A
USGS	02106500	2019-07-31 17:45	EDT	37.7	A
USGS	02106500	2019-07-31 18:00	EDT	37.7	A
USGS	02106500	2019-07-31 18:15	EDT	37.7	A
USGS	02106500	2019-07-31 18:30	EDT	37.7	A
USGS	02106500	2019-07-31 18:45	EDT	37.7	A
USGS	02106500	2019-07-31 19:00	EDT	37.7	A
USGS	02106500	2019-07-31 19:15	EDT	37.1	A
USGS	02106500	2019-07-31 19:30	EDT	37.1	A
USGS	02106500	2019-07-31 19:45	EDT	37.1	A
USGS	02106500	2019-07-31 20:00	EDT	37.1	A
USGS	02106500	2019-07-31 20:15	EDT	37.1	A
USGS	02106500	2019-07-31 20:30	EDT	37.1	A
USGS	02106500	2019-07-31 20:45	EDT	37.1	A
USGS	02106500	2019-07-31 21:00	EDT	37.1	A
USGS	02106500	2019-07-31 21:15	EDT	37.1	A
USGS	02106500	2019-07-31 21:30	EDT	37.1	A
USGS	02106500	2019-07-31 21:45	EDT	37.7	A
USGS	02106500	2019-07-31 22:00	EDT	37.7	A
USGS	02106500	2019-07-31 22:15	EDT	37.7	A
USGS	02106500	2019-07-31 22:30	EDT	37.7	A
USGS	02106500	2019-07-31 22:45	EDT	37.7	A
USGS	02106500	2019-07-31 23:00	EDT	37.7	A
USGS	02106500	2019-07-31 23:15	EDT	37.7	A
USGS	02106500	2019-07-31 23:30	EDT	37.7	A
USGS	02106500	2019-07-31 23:45	EDT	37.7	A
USGS	02106500	2019-08-01 00:00	EDT	37.7	A
USGS	02106500	2019-08-01 00:15	EDT	37.7	A
USGS	02106500	2019-08-01 00:30	EDT	37.7	A
USGS	02106500	2019-08-01 00:45	EDT	37.7	A
USGS	02106500	2019-08-01 01:00	EDT	37.7	A
USGS	02106500	2019-08-01 01:15	EDT	37.7	A
USGS	02106500	2019-08-01 01:30	EDT	37.7	A
USGS	02106500	2019-08-01 01:45	EDT	37.7	A
USGS	02106500	2019-08-01 02:00	EDT	37.7	A
USGS	02106500	2019-08-01 02:15	EDT	37.7	A
USGS	02106500	2019-08-01 02:30	EDT	37.7	A
USGS	02106500	2019-08-01 02:45	EDT	37.7	A
USGS	02106500	2019-08-01 03:00	EDT	37.7	A
USGS	02106500	2019-08-01 03:15	EDT	37.7	A
USGS	02106500	2019-08-01 03:30	EDT	37.7	A
USGS	02106500	2019-08-01 03:45	EDT	37.7	A
USGS	02106500	2019-08-01 04:00	EDT	37.7	A
USGS	02106500	2019-08-01 04:15	EDT	37.7	A
USGS	02106500	2019-08-01 04:30	EDT	37.7	A
USGS	02106500	2019-08-01 04:45	EDT	37.7	A
USGS	02106500	2019-08-01 05:00	EDT	37.7	A
USGS	02106500	2019-08-01 05:15	EDT	37.7	A
USGS	02106500	2019-08-01 05:30	EDT	37.7	A
USGS	02106500	2019-08-01 05:45	EDT	37.7	A
USGS	02106500	2019-08-01 06:00	EDT	37.7	A
USGS	02106500	2019-08-01 06:15	EDT	37.1	A
USGS	02106500	2019-08-01 06:30	EDT	37.1	A
USGS	02106500	2019-08-01 06:45	EDT	37.1	A
USGS	02106500	2019-08-01 07:00	EDT	37.1	A
USGS	02106500	2019-08-01 07:15	EDT	37.1	A
USGS	02106500	2019-08-01 07:30	EDT	37.1	A
USGS	02106500	2019-08-01 07:45	EDT	37.1	A
USGS	02106500	2019-08-01 08:00	EDT	37.1	A
USGS	02106500	2019-08-01 08:15	EDT	37.1	A
USGS	02106500	2019-08-01 08:30	EDT	37.1	A
USGS	02106500	2019-08-01 08:45	EDT	37.1	A
USGS	02106500	2019-08-01 09:00	EDT	37.1	A
USGS	02106500	2019-08-01 09:15	EDT	37.1	A
USGS	02106500	2019-08-01 09:30	EDT	37.1	A
USGS	02106500	2019-08-01 09:45	EDT	37.1	A
USGS	02106500	2019-08-01 10:00	EDT	37.1	A
USGS	02106500	2019-08-01 10:15	EDT	36.5	A
USGS	02106500	2019-08-01 10:30	EDT	36.5	A
USGS	02106500	2019-08-01 10:45	EDT	36.5	A
USGS	02106500	2019-08-01 11:00	EDT	36.5	A
USGS	02106500	2019-08-01 11:15	EDT	36.5	A
USGS	02106500	2019-08-01 11:30	EDT	36.5	A
USGS	02106500	2019-08-01 11:45	EDT	36.5	A
USGS	02106500	2019-08-01 12:00	EDT	36.5	A
USGS	02106500	2019-08-01 12:15	EDT	36.5	A
USGS	02106500	2019-08-01 12:30	EDT	36.5	A
USGS	02106500	2019-08-01 12:45	EDT	36.5	A
USGS	02106500	2019-08-01 13:00	EDT	36.5	A
USGS	02106500	2019-08-01 13:15	EDT	36.5	A
USGS	02106500	2019-08-01 13:30	EDT	35.9	A
USGS	02106500	2019-08-01 13:45	EDT	35.9	A
USGS	02106500	2019-08-01 14:00	EDT	35.9	A
USGS	02106500	2019-08-01 14:15	EDT	35.9	A
USGS	02106500	2019-08-01 14:30	EDT	35.9	A
USGS	02106500	2019-08-01 14:45	EDT	35.9	A
USGS	02106500	2019-08-01 15:00	EDT	35.9	A
USGS	02106500	2019-08-01 15:15	EDT	35.9	A
USGS	02106500	2019-08-01 15:30	EDT	35.9	A
